Stearic acid,9
Saccharin sodium,12
Cyclamate sodium,12
Flavor,7
Polyethylene glycol 6000,3
Vitamin A,1
Ascorbic acid,1
Vitamin E,1
Lactose,3
Cellulose,3
Kollidon 25,3
Talc,9
Silicon dioxide,9
Vitamin A,1
Ascorbic acid,1
Vitamin E,1
Mannitol,3
Cellulose,3
Kollidon VA 64,3
Kollidon CL,3
Talc,9
Silicon dioxide,9
Vitamin A,1
Vitamin D3,1
Solutol HS 15,6
Water for injectables,13
Calcium gluconate,1
Magnesium sulfate,1
Vitamin A,1
Vitamin D3,1
Benzyl alcohol,3
Cremophor EL,8
Water for injectables,13
Vitamin E,1
Butylhydroxytoluene,10
Cremophor EL,8
Beta carotene,1
Vitamin A,1
Vitamin D3,1
Vitamin E,1
Butylhydroxytoluene,10
Solutol HS 15,6
Benzyl alcohol,3
Water for injectables,13
Vitamin A,1
Vitamin D3,1
Vitamin E,1
Cremophor EL,8
Butylhydroxytoluene,10
Benzyl alcohol,3
Water for injectables,13
Vitamin A,1
Vitamin D3,1
Vitamin E,1
Butylhydroxytoluene,10
Cremophor EL,8
Glycerol,9
Preservative,10
Water purified,13
Vitamin A,1
Vitamin D3,1
Vitamin E,1
Butylhydroxytoluene,10
Cremophor EL,8
Glycerol,9
Preservative,10
Water purified,13
Vitamin A,1
Vitamin D3,1
Vitamin E,1
Alpha-Tocopherol ,1
Butylated hydroxyanisole,10
Cremophor EL,8
Miglyol® 812,6
Benzyl alcohol,3
Benzyl benzoate,10
Vitamin A,1
Vitamin D3,1
Vitamin E,1
Cremophor EL,8
Butylhydroxytoluene,10
Benzyl alcohol,3
Water for injectables,13
Vitamin A,1
Vitamin D3,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Preservative,10
Water purified,13
Vitamin A,1
Vitamin D3,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Preservative,10
Water purified,13
Vitamin A,1
Vitamin D3,1
Cremophor RH 40,3
Butylhydroxytoluene,10
Lutrol E 400,3
Parabens,10
Sorbic acid,10
Water purified,13
Vitamin A,1
Vitamin D3,1
Butylhydroxytoluene,10
Solutol HS 15,6
Preservative,10
Water for injectables,13
Vitamin A,1
Vitamin D3,1
Butylhydroxytoluene,10
Solutol HS 15,6
Preservative,10
Water for injectables,13
Vitamin A,1
Vitamin D3,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Preservative,10
Flavor,7
Water purified,13
Vitamin A,1
Vitamin D3,1
Cremophor RH 40,3
Sugar syrup,12
Vitamin A,1
Vitamin E,1
Sorbitol,3
Flavor,7
Cyclamate sodium,12
Polyethylene glycol 6000,3
Vitamin A,1
Vitamin E,1
Cremophor RH 40,3
Alpha-Tocopherol ,1
Preservative,10
Water purified,13
Vitamin A,1
Vitamin E,1
Cremophor RH 40,3
Preservative,10
Water purified,13
Vitamin A,1
Vitamin E,1
Cremophor RH 40,3
Ethanol,3
Water purified,13
Vitamin A,1
Vitamin E,1
Butylhydroxytoluene,10
Solutol HS 15,6
Preservative,10
Water for injectables,13
Vitamin A,1
Vitamin E,1
Mannitol,3
Kollidon CL,3
Vitamin A,1
Mannitol,3
Kollidon VA 64,3
Magnesium stearate,2
Silicon dioxide,9
Vitamin A,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Preservative,10
Water purified,13
Vitamin A,1
Cremophor RH 40,3
Butylhydroxytoluene,10
Water purified,13
Vitamin A,1
Cremophor RH 40,3
Lutrol E 400,3
Butylhydroxytoluene,10
Water purified,13
Vitamin A,1
Cremophor RH 40,3
Benzyl alcohol,3
Water for injectables,13
Ethanol,3
Vitamin A,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Lutrol E 1500,9
Lutrol E 4000,9
Vitamin A,1
Cellulose,3
Kollidon VA 64,3
Kollidon CL,3
Silicon dioxide,9
Vitamin A,1
Dicalcium phosphate,3
Polyethylene glycol,3
Kollidon CL,3
Silicon dioxide,9
Vitamin A,1
Ludipress,6
Magnesium stearate,2
Vitamin A,1
Ludipress,6
Cellulose,3
Magnesium stearate,2
Silicon dioxide,9
Vitamin A,1
Cellulose,3
Kollidon VA 64,3
Kollidon CL,3
Silicon dioxide,9
Thiamine hydrochloride ,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Glutamine,1
Inositol,1
Potassium aspartate,1
Carnitine,1
Magnesium aspartate,1
Citric acid,10
Sodium bicarbonate,6
Flavor,7
Kollidon VA 64,3
Isdopropanol,13
Thiamine mononitrate,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Calcium pantothenate,1
Folic Acid,1
Biotin,1
Cyanocobalamine,1
Carnitine,1
Inositol,1
Adenosine phosphate,13
Kollidon 30,3
Isopropanol,3
Kollidon CL,3
Lactose,3
Polyethylene glycol 6000,3
"Evening Primrose Oil (Epopure®, Prima Rosa/SA)",1
Cremophor RH 40,3
Water purified,13
Ferric citrate,1
Manganese phosphate,1
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Cyanocobalamine,1
Nicotinamide,1
Nonionic hydrophilic Cream,13
Sucrose,3
Citric acid,10
Flavor,7
Cyclamate sodium,12
Saccharin sodium,12
Kollidon 90F,3
Thiamine mononitrate,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Pyridoxine hydrochloride,1
Calcium pantothenate,1
Calcium carbonate,1
Calcium glycerophosphate,1
Sodium bicarbonate,6
Tartaric acid,7
Sucrose,3
Sucrose,3
Kollidon 30,3
Kollidon 30,3
Isopropanol,3
Ascorbic acid,1
Riboflavin sodium phosphate,1
Cyanocobalamine,1
Polyethylene glycol 6000,3
Kollidon CL,3
Ferrous sulfate,1
Kollidon 30,3
Kollidon 30,3
Propanol,13
Thiamine mononitrate,1
Riboflavin sodium phosphate,1
Pyridoxine hydrochloride,1
Nicotinamide,1
Ascorbic acid,1
Ludipress,6
Polyethylene glycol 6000,3
Silicon dioxide,9
Thiamine mononitrate,1
Riboflavin sodium phosphate,1
Pyridoxine hydrochloride,1
Nicotinamide,1
Calcium pantothenate,1
Tartaric acid,7
Sodium bicarbonate,6
Sucrose,3
Kollidon 30,3
Isopropanol,3
Ascorbic acid,1
Riboflavin sodium phosphate,1
Cyanocobalamine,1
Flavor,7
Saccharin sodium,12
Cyclamate sodium,12
Polyethylene glycol 6000,3
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Ascorbic acid,1
Sucrose,3
Kollidon 30,3
Ethanol,3
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Dexpanthenol,1
Pyridoxine hydrochloride,1
Ascorbic acid,1
Flavor,7
Edetate disodium,9
Propyl gallate,10
Sorbic acid,10
Kollidon 25,3
Sorbitol,3
Glycerol,9
Propylene glycol,3
Water purified,13
Sugar syrup,12
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Dexpanthenol,1
Pyridoxine hydrochloride,1
Ascorbic acid,1
Orange aroma,7
Edetate disodium,9
Propylene glycol + water (2 + 1),13
Parabens,10
Sorbitol,3
Sucrose,3
Water purified,13
Thiamine mononitrate,1
Riboflavin sodium phosphate,1
Pyridoxine hydrochloride,1
Folic Acid,1
Niacin,1
Biotin,1
Calcium pantothenate,1
Ascorbic acid ,1
Ludipress,6
Kollidon VA 64,3
Magnesium stearate,2
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Pyridoxine hydrochloride,1
Choline bitartrate,1
Nicotinamide,1
Ascorbic acid ,1
Ludipress,6
Stearic acid,9
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Edetate disodium,9
Propyl gallate,10
Kollidon 17 PF,3
Parabens,10
Citric acid,10
Sodium hydroxide,13
Hydrochloric acid,13
Propylene glycol,3
Water for injectables,13
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Dexpanthenol,1
Pyridoxine hydrochloride,1
Sorbic acid,10
Edetate disodium,9
Flavor,7
Sucrose,3
Kollidon 25,3
Glycerol,9
Propylene glycol,3
Water purified,13
Thiamine mononitrate,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Calcium pantothenate,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Cellulose,3
Kollidon 30,3
Silicon dioxide,9
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Calcium pantothenate,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Cellulose,3
Kollidon 30,3
Silicon dioxide,9
Thiamine mononitrate,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Calcium pantothenate,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Ludipress,6
Flavor,7
Saccharin sodium,12
Cyclamate sodium,12
Magnesium stearate,2
Thiamine hydrochloride,1
Caffeine,1
Corn starch,3
Kollidon VA 64,3
Kollidon VA 64,3
Ethanol,3
Polyethylene glycol 6000,3
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Pyridoxine hydrochloride,1
Parabens,10
Citric acid,10
Sodium hydroxide,13
Hydrochloric acid,13
Water for injectables,13
Thiamine hydrochloride,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Ludipress,6
Magnesium stearate,2
Thiamine mononitrate,1
Pyridoxine hydrochloride,1
Cyanocobalamine,1
Ludipress,6
Polyethylene glycol 6000,3
Silicon dioxide,9
Thiamine mononitrate,1
Pyridoxine hydrochloride,1
Lactose,3
Kollidon 30,3
Isopropanol,3
Cyanocobalamine,1
Kollidon CL,3
Magnesium stearate,2
Talc,9
Thiamine hydrochloride,1
Ludipress,6
Magnesium stearate,2
Silicon dioxide,9
Thiamine mononitrate,1
Ludipress,6
Magnesium stearate,2
Silicon dioxide,9
Thiamine hydrochloride,1
Lactose,3
Cellulose,3
Kollidon CL,3
Silicon dioxide,9
Thiamine mononitrate,1
Lactose,3
Cellulose,3
Kollidon CL,3
Silicon dioxide,9
Thiamine hydrochloride,1
Ludipress,6
Silicon dioxide,9
Magnesium stearate,2
Thiamine mononitrate,1
Lactose,3
Cellulose,3
Kollidon CL,3
Silicon dioxide,9
Thiamine hydrochloride,1
Lactose,3
Kollidon 30,3
Isopropanol,3
Kollidon CL,3
Magnesium stearate,2
Silicon dioxide,9
Thiamine mononitrate,1
Dicalcium phosphate,3
Kollidon 30,3
Isopropanol,3
Kollidon CL,3
Magnesium stearate,2
Cyanocobalamine,1
Ludipress,6
Magnesium stearate,2
Dye,5
Dye,5
Riboflavin sodium phosphate,1
Ludipress,6
Magnesium stearate,2
Silicon dioxide,9
Riboflavin sodium phosphate,1
Lactose,3
Corn starch,3
Cellulose,3
Kollidon 30,3
Water purified,13
Silicon dioxide,9
Talc,9
Castor oil,9
Riboflavin sodium phosphate,1
Sorbitol,3
Kollidon VA 64,3
Magnesium stearate,2
Silicon dioxide,9
Riboflavin sodium phosphate,1
Sorbitol,3
Kollidon VA 64,3
Magnesium stearate,2
Silicon dioxide,9
Riboflavin sodium phosphate,1
Ludipress,6
Magnesium stearate,2
Silicon dioxide,9
Nicotinamide,1
Cellulose,3
Kollidon VA 64,3
Magnesium stearate,2
Silicon dioxide,9
Calcium pantothenate,1
Sorbitol,3
Cellulose,3
Kollidon CL,3
Polyethylene glycol 6000,3
Flavor,7
Calcium pantothenate,1
Ludipress,6
Kollidon CL,3
Magnesium stearate,2
Calcium pantothenate,1
Cellulose,3
Calcium phosphate,3
Kollidon CL,3
Stearic acid,9
Magnesium stearate,2
Calcium pantothenate,1
Lactose,3
Corn starch,3
Cellulose,3
Kollidon VA 64,3
Kollidon CL,3
Talc,9
Calcium arachinate,9
Silicon dioxide,9
Calcium pantothenate,1
Sorbitol,3
Cellulose,3
Kollidon CL,3
Polyethylene glycol 6000,3
Pyridoxine hydrochloride,1
Lactose,3
Cellulose,3
Kollidon VA 64,3
Kollidon CL,3
Magnesium stearate,2
Silicon dioxide,9
Pyridoxine hydrochloride,1
Lactose,3
Cellulose,3
Magnesium stearate,2
Silicon dioxide,9
Pyridoxine hydrochloride,1
Corn starch,3
Kollidon 30,3
Water + Isopropanol (1+1),13
Magnesium stearate,2
Silicon dioxide,9
Pyridoxine hydrochloride,1
Tablettose,6
Kollidon VA 64,3
Kollidon CL,3
Magnesium stearate,2
Silicon dioxide,9
Pyridoxine hydrochloride,1
Lactose,3
Cellulose,3
Kollidon VA 64,3
Kollidon CL,3
Magnesium stearate,2
Silicon dioxide,9
Pyridoxine hydrochloride,1
Cellulose,3
Kollidon VA 64,3
Magnesium stearate,2
Pyridoxine hydrochloride,1
Lactose,3
Kollidon 30,3
Water + Isopropanol (1+1),13
Kollidon CL,3
Silicon dioxide,9
Calcium carbonate,1
Sodium bicarbonate,6
Tartaric acid,7
Kollidon 30,3
Kollidon 30,3
Isopropanol,3
Sucrose,3
Ascorbic acid,1
Kollidon CL,3
Polyethylene glycol 6000,3
Ascorbic acid,1
Vitamin E,1
Glucose,12
Kollidon 90F,3
Isopropanol,3
Polyethylene glycol 6000,3
Ascorbic acid,1
Sorbitol,3
Glucose,12
Polyethylene glycol 6000,3
Magnesium stearate,2
Silicon dioxide,9
Cyclamate sodium,12
Flavor,7
Ascorbic acid,1
Sodium ascorbate ,1
Sorbitol,3
Sucrose,3
Polyethylene glycol 6000,3
Magnesium stearate,2
Silicon dioxide,9
Saccharin sodium,12
Flavor,7
Ascorbic acid,1
Glucose,12
Kollidon 90F,3
Water purified,13
Polyethylene glycol 6000,3
Ascorbic acid,1
Glucose,12
Kollidon 90F,3
Water purified,13
Polyethylene glycol 6000,3
Ascorbic acid,1
Fructose,12
Ludipress,6
Cellulose,3
Kollidon VA 64,3
Silicon dioxide,9
Polyethylene glycol 6000,3
Ascorbic acid ,1
Sucrose,3
Cellulose,3
Kollidon VA 64,3
Magnesium stearate,2
Ascorbic acid,1
Sorbitol,3
Citric acid,10
Sodium bicarbonate,6
Polyethylene glycol 6000,3
Flavor,7
Cyclamate sodium,12
Saccharin sodium,12
Ascorbic acid,1
Sorbitol,3
Citric acid,10
Sodium bicarbonate,6
Polyethylene glycol 6000,3
Flavor,7
Cyclamate sodium,12
Saccharin sodium,12
Sodium hydrogen carbonate,6
Tartaric acid,7
Kollidon 25,3
Propanol,13
Ascorbic acid,1
Sucrose,3
Polyethylene glycol 6000,3
Glucose,12
Flavor,7
Saccharin sodium,12
Ascorbic acid,1
Ludipress,6
Magnesium stearate,2
Ascorbic acid,1
Ludipress,6
Kollidon VA 64,3
Kollidon CL,3
Silicon dioxide,9
Magnesium stearate,2
Ascorbic acid,1
Sodium ascorbate,1
Ludipress,6
Stearic acid,9
Flavor,7
Saccharin sodium,12
Silicon dioxide,9
Ascorbic acid,1
Kollidon CL,3
Kollidon VA 64,3
Isopropanol,3
Cellulose,3
Polyethylene glycol 6000,3
Vitamin E,1
Benzocaine,1
Lutrol F 127,3
Cremophor RH 40,3
Sorbic acid,10
Water purified,13
Vitamin E,1
Solutol HS 15,6
Preservative,10
Sodium selenite,1
Water for injectables,13
Vitamin E,1
Sorbitol,3
Mannitol,3
Silicon dioxide,9
Magnesium stearate,2
Vitamin E,1
Ludipress,6
Silicon dioxide,9
Vitamin E,1
Dicalcium phosphate,3
Silicon dioxide,9
Vitamin E,1
Sorbitol,3
Silicon dioxide,9
Saccharin sodium,12
Magnesium stearate,2
Vitamin E,1
Ludipress,6
Silicon dioxide,9
Saccharin sodium,12
Vitamin E,1
Ludipress,6
Silicon dioxide,9
Flavor,7
Vitamin E,1
Cremophor RH 40,3
Preservative,10
Water purified,13
Vitamin E,1
Cremophor RH 40,3
Preservative,10
Water purified,13
Vitamin E,1
Propylene glycol,3
Lutrol F 127,3
Water purified,13
Vitamin E,1
Cremophor EL,8
Water purified,13
Ethanol,3
Vitamin E,1
Mannitol,3
Tablettose,6
Kollidon VA 64,3
Magnesium stearate,2
Silicon dioxide,9
Vitamin E,1
Sorbitol,3
Magnesium stearate,2
Silicon dioxide,9
Phytomenadione,1
Cremophor EL,8
Preservative,10
Water for injectables,13
Phytomenadione,1
Cremophor EL,8
Preservative,10
Water for injectables,13
Acetazolamide,1
Vehicle,13
Allopurinol,1
Vehicle,13
Alprazolam,1
Vehicle,13
Amiodarone,1
Sodium Bicarbonate,6
Vehicle,13
Amlodipine,1
Water purified,13
Vehicle,13
Atenolol,1
Glycerol,9
Vehicle,13
Baclofen,1
Glycerol,9
Simple syrup,12
Baclofen,1
Vehicle,13
Caffeine Citrate,1
Citric acid,1
Vehicle,13
Captopril,1
Simple syrup,12
Captopril,1
Ascorbic acid,10
Water purified,13
Sinemet ®,1
Vehicle,13
Carvedilol,1
Vehicle,13
Carvedilol,1
Vehicle,13
Water for injectables,13
Chloroquine,1
Vehicle,13
Citric acid,1
Water purified,13
Clonazepam,1
Vehicle,13
Clopidorgrel,1
Vehicle,13
Daspone,1
Vehicle,13
Dexamethasone ,1
Vehicle,13
Dipyridamole,1
Vehicle,13
Enalapril,1
Vehicle,13
Enalapril,1
Vehicle,13
Ferric Ammonium Citrate,1
Chloroform water double-strength BP,13
Lemon spirit,7
Syrup,12
Water purified,13
Folic Acid,1
Vehicle,13
Gabapentin,1
Vehicle,13
Glycopyrrolate,1
Vehicle,13
Hydrochlorothiazide,1
Vehicle,13
Indomethacin,1
Vehicle,13
Isoniazid,1
Water purified,13
Sorbitol,3
Labetalol,1
Simple syrup,12
Labetalol,1
Vehicle,13
Lansoprazole,1
Sodium bicarbonate,6
Lorazepam,1
Simple syrup,12
Methylcellulose,1
Sodium benzoate,10
Simple syrup,12
Metoprolol,1
Vehicle,13
Midazolam Injection,1
Simple syrup,12
Nifedipine,1
Methylcellulose,3
Nifedipine,1
Vehicle,13
Nitrofurantoin,1
Vehicle,13
Omaprazole,1
Sodium Bicarbonate,6
Pantoprazole Sodium,1
Sodium Bicarbonate ,6
Water purified,13
Pentoxifylline,1
Water purified,13
Phenobarbitone,1
Vehicle,13
Phytomenadione,1
Simple syrup,12
Propranolol,1
Simple syrup,12
Propranolol,1
Simple syrup,12
Water purified,13
Citric acid,10
Pyrazinamide,1
Vehicle,13
Pyrazinamide,1
Simple syrup,12
Rifampicin,1
Simple syrup,12
Rifampicin,1
Vehicle,13
Sildenafil,1
Vehicle,13
Spironolactone,1
Vehicle,13
Spironolactone,1
Water for injectables,13
Simple syrup,12
Trimethoprim,1
Methylcellulose,3
Trimethoprim,1
Simple syrup,12
Ursodeoxycholic acid,1
Vehicle,13
Verapamil Hydrochloride,1
Vehicle,13
Verapamil Hydrochloride,1
Water purified,13
Simple syrup,12
Abacavir hemisulfate,1
Sorbitol,3
Saccharin sodium,12
Flavor,7
Flavor,7
Sodium citrate,10
Citric acid,10
Methyl paraben,10
Propyl paraben,10
Propylene glycol,3
Hydrochloric acid,13
Sodium hydroxide,13
Paracetamol,1
Pseudoephedrine hydrochloride,1
Chlorpheniramine maleate,1
Ascorbic acid,10
Sodium hydroxide,13
Edetate disodium,9
Saccharin sodium,12
Sodium metabisulfite,10
Ethanol,3
Propylene glycol,3
Sorbitol,3
Glycerol,9
Sucrose,3
Quinoline yellow,5
Flavor,7
Water purified,13
Propylene glycol,3
Paracetamol,1
Saccharin sodium,12
Sodium chloride,13
Dye,5
Water purified,13
Flavor,7
Ethanol,3
Deionized purified water,13
Paracetamol,1
Sucrose,3
Methyl paraben,10
Propyl paraben,10
Sodium citrate,10
Glycerol,9
Glycerol,9
Sorbitol,3
Xanthan gum,8
Dye,5
Flavor,7
Flavor,7
Water purified,13
Paracetamol,1
Vehicle,13
Paracetamol,1
Sucrose,3
Sodium citrate,10
Citric acid,10
Saccharin sodium,12
Sodium chloride,13
Propylene glycol,3
Ethanol,3
Flavor,7
Dye,5
Deionized purified water,13
HyFlo filter aid,8
Paracetamol,1
Sorbitol,3
Cyclamate sodium,12
Flavor,7
Kollidon 25,3
Glycerol,9
Propylene glycol,3
Water purified,13
Paracetamol,1
Kollidon 30,3
Glycerol,9
Cyclamate sodium,12
Flavor,7
Flavor,7
Water purified,13
Magnesium aluminium silicate,6
Water purified,13
Propylene glycol,3
Mineral oil and acetylated lanolin alcohol,13
Glyceryl stearate and Polyethylene glycol 100 stearate,1
Myristyl propionate,3
Polyethylene glycol 600,3
Eucalyptol,7
Preservative,10
Acyclovir,1
Kollidon CL-M,3
Kollidon 30,3
Sorbitol,3
Citric acid,10
Preservative,10
Water purified,13
Acyclovir,1
Methyl paraben,10
Propyl paraben,10
Cellulose,3
Glycerol,9
Sorbitol,3
Flavor,7
Water purified,13
Acyclovir,1
Kollidon CL-M,3
Kollidon 30,3
Sorbitol,3
Citric acid,10
Preservative,10
Water purified,13
Adapalene,13
Polyethylene glycol 400,3
Ethanol,3
Albendazole,1
Saccharin sodium,12
Potassium sorbate,10
Propylene glycol,3
Xanthan gum,8
Flavor,7
Polysorbate 80,3
Citric acid,10
Flavor,7
Flavor,7
Water purified,13
Albendazole,1
Simethicone,1
Polysorbate 80,3
Xanthan gum,8
Sucrose,3
Sorbitol,3
Sodium benzoate,10
Potassium sorbate,10
Citric acid,10
Flavor,7
Water purified,13
Albuterol sulfate,1
Sodium chloride,13
Sulfuric acid,13
Water purified,13
Alginic acid,1
Aluminium hydroxide,1
Magnesium trisilicate,1
Sodium bicarbonate,6
Sorbitol,3
Sucrose,3
Ludipress,6
Kollidon VA 64,3
Magnesium stearate,2
Flavor,7
Alpha-Bisabolol,1
Flavor,7
Cremophor RH 40,3
Glycerol,9
Saccharin sodium,12
Preservative,10
Water purified,13
Alpha-Bisabolol,1
Cremophor RH 40,3
Butylhydroxytoluene,10
Preservative,10
Water purified,13
Alpha-Bisabolol,1
Flavor,7
Cremophor RH 40,3
Glycerol,9
Saccharin sodium,12
Ethanol,3
Alpha-Bisabolol,1
Lutrol F 127,3
Flavor,7
Propylene glycol,3
Ethanol,3
Water purified,13
Aluminium hydroxide,1
Magnesium trisilicate,1
Ludipress,6
Silicon dioxide,9
Magnesium stearate,2
Cyclamate sodium,12
Menthol,7
Aluminum chloride hexahydrate,1
Ethanol,3
Aluminium hydroxide,1
Magnesium carbonate,8
Kollidon CL-M,3
Sorbitol,3
Flavor,7
Kollidon 30,3
Flavor,7
Flavor,7
Saccharin sodium,12
Water purified,13
Purified bentonite,11
Xanthan gum,8
Water purified,13
Sorbitol,3
Aluminium hydroxide,1
Magnesium hydroxide,1
Preservative,10
Magnesium aluminium silicate,1
Methyl paraben,10
Propyl paraben,10
Saccharin sodium,12
Aluminum hydroxide–Magnesium hydroxide,1
Polysorbate 80,3
Flavor,7
Deionized purified water,13
Aluminium hydroxide,1
Magnesium hydroxide,1
Ammonia solution 25%,13
Methyl paraben,10
Menthol,7
Propyl paraben,10
Peppermint oil,7
Propylene glycol,3
Saccharin sodium,12
Sorbitol,3
Sodium hypochlorite,13
Magnesium aluminium silicate,6
Water purified,13
Aluminium hydroxide,1
Magnesium hydroxide,1
Ammonia solution 25%,13
Methyl paraben,10
Propyl paraben,10
Flavor,7
Propylene glycol,3
Saccharin sodium,12
Sorbitol,3
Sodium hypochlorite,13
Magnesium aluminium silicate,6
Water purified,13
Purified bentonite,11
Xanthan gum,8
Water purified,13
Sorbitol,3
Aluminium hydroxide,1
Magnesium hydroxide,1
Preservative,10
Aluminium hydroxide,1
Magnesium hydroxide,1
Cremophor RH 40,3
Silicon oil DC 200,3
Kollidon CL-M,3
Water purified,13
Magnesium aluminium silicate,6
Methyl paraben,10
Propyl paraben,10
Saccharin sodium,12
Aluminum hydroxide–Magnesium hydroxide,1
Polysorbate 80,3
Flavor,7
Water purified,13
Aluminium hydroxide,1
Magnesium hydroxide,1
Simethicone emulsion ,1
Sorbitol,3
Ammonia solution 25%,13
Methyl paraben,10
Propyl paraben,10
Methylcellulose,3
Saccharin sodium,12
Sodium hypochlorite,13
Flavor,7
Water purified,13
Simethicone,1
Cremophor RH 40,3
Water purified,13
Aluminium hydroxide,1
Magnesium hydroxide,1
Kollidon CL-M,3
Sorbitol,3
Flavor,7
Flavor,7
Saccharin sodium,12
Water purified,13
Citric acid,10
Aluminium hydroxide,1
Magnesium hydroxide,1
Mannitol,3
Sorbitol,3
Glucose,12
Povidone,3
Saccharin sodium,12
Dye,5
Flavor,7
Flavor,7
Simethicone GS granules,1
Dextrates,3
Silicon dioxide,9
Magnesium stearate,2
Water purified,13
Aminacrine hydrochloride,1
Thymol,10
Glyceryl monostearate,2
Cetostearyl alcohol,3
Polyoxyl 40 stearate,3
Paraffin,9
Cetrimide,3
Isopropanol,3
Water purified,13
Amoxicillin,1
Simethicone,1
Castor sugar,12
Sodium citrate,10
Xanthan gum,8
Flavor,7
Flavor,7
Flavor,7
Silicon dioxide,9
Amoxicillin,1
Potassium clavulanate,1
Xanthan gum,8
Hydroxypropylmethylcellulose,4
Saccharin sodium,12
Silicon dioxide,9
Succinic acid,13
Silicon dioxide,9
Flavor,7
Flavor,7
Flavor,7
Ampicillin,1
Simethicone,1
Castor sugar,12
Sodium citrate,10
Xanthan gum,8
Flavor,7
Flavor,7
Flavor,7
Silicon dioxide,9
Castor sugar,12
Ampicillin,1
Sodium citrate,10
Citric acid,10
Sodium gluconate,13
Sorbitol,3
Kollidon CL-M,3
Flavor,7
Flavor,7
Saccharin sodium,12
Ampicillin,1
Cloxacillin sodium,1
Lutrol F 68,3
Antioxidant,10
Castor oil,9
Amprenavir,1
D-alpha-tocopheryl polyethylene glycol 1000 succinate (TPGS),3
Polyethylene glycol 400,3
Anise oil,1
Cremophor RH 40,3
Ethanol,3
Preservative,10
Water purified,13
Antipyrene,1
Benzocaine,1
Glycerol,9
Cetrimonium bromide,1
Chlorhexidine gluconate,1
Polysorbate 20,3
Glycerol,9
Deionized purified water,13
Ascorbic acid,1
Propylene glycol,3
Atovaquone,1
Poloxamer 188,3
Benzyl alcohol,3
Water purified,13
Azelastine hydrochloride,1
Edetate disodium,9
Sodium chloride,13
Benzalkonium chloride,6
Citric acid,10
Sodium monohydrogen phosphase,2
Hydroxypropylmethylcellulose,4
Water purified,13
Azithromycin,1
Sucrose,3
Sodium phosphate,2
Xanthan gum,8
Cyclamate sodium,12
Saccharin sodium,12
Glycamil,12
Starch,3
Flavor,7
Sorbitol,3
Propylene glycol,3
Methyl paraben,10
Propyl paraben,10
Water purified,13
Azithromycin,1
Sodium citrate,10
Citric acid,10
Sucrose,3
Kollidon CL-M,3
Cremophor RH 40,3
Flavor,7
Water purified,13
Water purified,13
Azulene,1
Cremophor RH 40,3
Water purified,13
Barium sulfate,1
Kollidon 90F,3
Carboxymethylcellulose sodium,6
Sodium bisulfite,10
Preservative,10
Water purified,13
Beclomethasone dipropionate,1
Ethanol,3
Oleic acid,3
HFA 227,13
Benzocaine,1
Butyl aminobenzoate,1
Tetracaine hydrochloride,1
Benzalkonium chloride,6
Cetyl dimethyl ethyl ammonium bromide,2
Water purified,13
Benzyl benzoate,1
Cremophor RH 40,3
Ethanol,3
Water purified,13
Vehicle,13
Beta-estradiol,1
Perfume,7
Kaolin,1
Pectin,1
Bismuth carbonate,1
Cellulose,3
Methyl paraben,10
Saccharin sodium,12
Aspartame,12
Sorbitol,3
Ethanol,3
Deionized purified water,13
Magnesium aluminium silicate,6
Methylcellulose,3
Deionized purified water,13
Saccharin sodium,12
Bismuth subsalicylate,1
Salicylic acid,10
Sodium salicylate,10
Ethanol,3
Preservative,10
Dye,5
Bromazepam,1
Saccharin sodium,12
Sequestrene disodium,9
Flavor,7
Sodium hydroxide,13
Water purified,13
Propylene glycol,3
Bromhexine,1
Glycerol,9
Benzoic acid,10
Flavor,7
Tartaric acid,7
Ethanol,3
Sorbitol,3
Carboxymethylcellulose sodium,6
Sodium hydroxide,13
Water purified,13
Bromhexine,1
Glycerol,9
Sodium benzoate,10
